"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 06 15:52:40 MSK 2021","Thu May 06 15:52:40 MSK 2021","5","","","","","","Перенос документа на текущий день : Документ.РасчетКастоди.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:29 MSK 2021","Thu May 06 15:52:29 MSK 2021","9","","","","","","Существующие документы : Документ.SMS.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"failed","Thu May 06 15:52:42 MSK 2021","Thu May 06 15:52:42 MSK 2021","32","","","","","","Документ.СправкаНДФЛ.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:35 MSK 2021","Thu May 06 15:52:35 MSK 2021","157","","","","","","Новые документы : Документ.ОперацииДС.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:42 MSK 2021","Thu May 06 15:52:42 MSK 2021","26","","","","","","Документ.СделкаМены.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:10 MSK 2021","Thu May 06 15:52:10 MSK 2021","67","","","","","","Новые через копирование элементы : Справочник.БанковскиеРеквизиты.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:25 MSK 2021","Thu May 06 15:52:25 MSK 2021","126","","","","","","Новые через копирование элементы : Справочник.СчетаВнутреннегоУчета.Форма.Форма - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:36 MSK 2021","Thu May 06 15:52:36 MSK 2021","8","","","","","","Перенос документа на текущий день : Документ.ОперацияНаВалютномРынке.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:21 MSK 2021","Thu May 06 15:52:21 MSK 2021","20","","","","","","Справочник.Организации.Форма.ФормаВыбора - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:15 MSK 2021","Thu May 06 15:52:15 MSK 2021","39","","","","","","Новые через копирование элементы : Справочник.ДокументыУдостоверяющиеЛичность.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:32 MSK 2021","Thu May 06 15:52:32 MSK 2021","7","","","","","","Существующие документы : Документ.ИсполнениеКонтрактов.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:23 MSK 2021","Thu May 06 15:52:23 MSK 2021","32","","","","","","Новые через копирование элементы : Справочник.Секции.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:43 MSK 2021","Thu May 06 15:52:43 MSK 2021","9","","","","","","Существующие документы : Документ.Уведомление.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:41 MSK 2021","Thu May 06 15:52:41 MSK 2021","79","","","","","","Существующие документы : Документ.РегулировкаЛиквидности.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоДокумента"
"passed","Thu May 06 15:52:08 MSK 2021","Thu May 06 15:52:08 MSK 2021","71","","","","","","Новые через копирование элементы : Справочник._рарПоказателиXBRL.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"passed","Thu May 06 15:52:40 MSK 2021","Thu May 06 15:52:40 MSK 2021","84","","","","","","Документ.ПроведениеСверкиПрофессиональнымУчастником.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:28 MSK 2021","Thu May 06 15:52:28 MSK 2021","55","","","","","","Новые элементы : Справочник.ЦенныеБумаги.Форма.ФормаГруппы - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:21 MSK 2021","Thu May 06 15:52:21 MSK 2021","23","","","","","","Новые элементы : Справочник.Пользователи.Форма.ФормаГруппы - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
"passed","Thu May 06 15:52:15 MSK 2021","Thu May 06 15:52:15 MSK 2021","85","","","","","","Существующие элементы : Справочник.ИнструментыВалютногоРынка.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуСуществующегоЭлементаСправочника"
"passed","Thu May 06 15:52:27 MSK 2021","Thu May 06 15:52:27 MSK 2021","50","","","","","","Новые через копирование элементы : Справочник.ФизическиеЛица.Форма.ФормаГруппы - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочникаСоздаваемогоКопированием"
"skipped","Thu May 06 15:52:23 MSK 2021","Thu May 06 15:52:23 MSK 2021","3","","","","","","объект находится в исключениях : Справочник.РежимыТоргов.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:33 MSK 2021","Thu May 06 15:52:33 MSK 2021","76","","","","","","Новые документы : Документ.НачислениеИОплатаКомиссии.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:36 MSK 2021","Thu May 06 15:52:36 MSK 2021","5","","","","","","Перенос документа на текущий день : Документ.ОплатаВекселей.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ПеренестиДокументНаТекущийДень_и_ОткрытьЕгоФорму"
"passed","Thu May 06 15:52:15 MSK 2021","Thu May 06 15:52:15 MSK 2021","21","","","","","","Справочник.ИнформационныеБазыОбменаДанными.Форма.ФормаВыбора - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"skipped","Thu May 06 15:52:36 MSK 2021","Thu May 06 15:52:36 MSK 2021","3","","","","","","Перенос документа на текущий день : объект находится в исключениях : Документ.ОперацииНаСрочномРынкеАрхив.Форма.ФормаДокумента - <PI_ClientManager>","ТестДолжен_ПропуститьТестФормы"
"passed","Thu May 06 15:52:15 MSK 2021","Thu May 06 15:52:15 MSK 2021","33","","","","","","Справочник.ЗначенияСвойствОбъектов.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"passed","Thu May 06 15:52:32 MSK 2021","Thu May 06 15:52:32 MSK 2021","18","","","","","","Документ.ИзменениеСостоянияСделки.Форма.ФормаСписка - <PI_ClientManager>","ТестДолжен_ОткрытьФорму_ПоМетаФорме"
"failed","Thu May 06 15:52:31 MSK 2021","Thu May 06 15:52:31 MSK 2021","71","","","","","","Новые документы : Документ.ВыгрузкаРегламентированныхОтчетов.Форма.ФормаДокумента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоДокумента"
"passed","Thu May 06 15:52:06 MSK 2021","Thu May 06 15:52:07 MSK 2021","36","","","","","","Новые элементы : Справочник._рарКонтекстыXBRL.Форма.ФормаЭлемента - <PI_ClientManager>","Тест_ОткрытьФормуНовогоЭлементаСправочника"
